url_path,views_total,views_unique
/EarthSciML/WildlandFire.jl/pulls,20,1
/EarthSciML/WildlandFire.jl,16,3
/EarthSciML/WildlandFire.jl/actions,6,1
/EarthSciML/WildlandFire.jl/pull/9,6,1
/EarthSciML/WildlandFire.jl/pull/10,4,1
/EarthSciML/WildlandFire.jl/pull/15,4,1
/EarthSciML/WildlandFire.jl/actions/runs/21553547422/job/62105982699,2,1
/EarthSciML/WildlandFire.jl/actions/runs/21553645956/job/62106252141,2,1
/EarthSciML/WildlandFire.jl/actions/runs/21555281766/job/62110360880,2,1
/EarthSciML/WildlandFire.jl/pull/11,2,1
